[14:22:48.325 INF] [T:1] [Rank] Logger setup was successful: Rank
[14:22:48.465 DBG] [T:1] [Rank] Discover commands: [3003, 3002, 3001, 3000, 1000]
[14:22:48.466 INF] [T:1] [Rank] The server Rank is initialized.
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1, rank=2, score=30, isRewarded=false, item=[0:0:70]
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=2, rank=1, score=40, isRewarded=false, item=[0:0:100]
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1000001, rank=3, score=10, isRewarded=false, item=[0:0:50]
[14:22:48.728 DBG] [T:1] [Rank] [Daily] Reward loaded. season="Daily"/12, uid=1000001, rank=1, score=30, isRewarded=false, item=[0:0:100]
[14:22:48.735 INF] [T:1] [Rank] [Daily] Season loaded. kind="Daily", num=46, state="Running", start="2025-12-26T00:00:00.0000000+09:00", end="2025-12-27T00:00:00.0000000+09:00"
[14:22:48.737 INF] [T:1] [Rank] Listener (0.0.0.0:20000:"Tcp") was started.
[14:22:48.740 INF] [T:1] [Rank] The server instance Rank was been started!
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1, rank=2, score=30, isRewarded=false, item=[0:0:70]
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=2, rank=1, score=40, isRewarded=false, item=[0:0:100]
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1000001, rank=3, score=10, isRewarded=false, item=[0:0:50]
[14:22:48.777 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/12, uid=1000001, rank=1, score=30, isRewarded=false, item=[0:0:100]
[14:22:48.873 INF] [T:12] [Rank] [Daily] Next season scheduled. kind="Daily", num=47, start="2025-12-29T00:00:00.0000000+00:00", end="2025-12-30T00:00:00.0000000+00:00"
[14:23:14.548 DBG] [T:27] [Rank] A new session connected. sessionId=2f5246f1-d9c1-4693-a877-c61ac529a48a, remoteEndPoint=127.0.0.1:64433
[19:01:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:01:40.541Z CPU=0.0% WS=67.67MB Managed=194.05MB Threads=32
[19:02:11.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:02:10.540Z CPU=0.0% WS=67.69MB Managed=194.49MB Threads=33
[19:02:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:02:40.542Z CPU=0.0% WS=67.67MB Managed=194.92MB Threads=32
[19:03:11.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:03:10.541Z CPU=0.0% WS=67.67MB Managed=195.34MB Threads=32
[19:03:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:03:40.541Z CPU=0.0% WS=67.67MB Managed=195.76MB Threads=32
[19:04:11.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:04:10.541Z CPU=0.0% WS=67.67MB Managed=196.22MB Threads=32
[19:04:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:04:40.541Z CPU=0.0% WS=67.69MB Managed=196.66MB Threads=33
[19:05:11.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:05:10.542Z CPU=0.0% WS=67.78MB Managed=197.11MB Threads=33
[19:05:41.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:05:40.541Z CPU=0.0% WS=67.78MB Managed=197.54MB Threads=33
[19:06:11.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:06:10.540Z CPU=0.0% WS=67.83MB Managed=198.01MB Threads=33
[19:06:41.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:06:40.541Z CPU=0.0% WS=67.81MB Managed=198.44MB Threads=32
[19:07:11.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:07:10.539Z CPU=0.0% WS=67.81MB Managed=198.86MB Threads=32
[19:07:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:07:40.541Z CPU=0.0% WS=67.84MB Managed=199.31MB Threads=33
[19:08:11.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:08:10.541Z CPU=0.0% WS=67.83MB Managed=199.75MB Threads=32
[19:08:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:08:40.541Z CPU=0.0% WS=67.84MB Managed=200.19MB Threads=33
[19:09:11.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:09:10.542Z CPU=0.0% WS=67.94MB Managed=192.88MB Threads=32
[19:09:41.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:09:40.541Z CPU=0.0% WS=67.94MB Managed=193.32MB Threads=32
[19:10:11.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:10:10.542Z CPU=0.0% WS=67.94MB Managed=193.76MB Threads=32
[19:10:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:10:40.542Z CPU=0.0% WS=67.94MB Managed=194.22MB Threads=32
[19:11:11.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:11:10.540Z CPU=0.0% WS=67.94MB Managed=194.65MB Threads=32
[19:11:41.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:11:40.541Z CPU=0.0% WS=67.95MB Managed=195.08MB Threads=33
[19:12:11.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:12:10.542Z CPU=0.0% WS=67.94MB Managed=195.53MB Threads=32
[19:12:41.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:12:40.541Z CPU=0.0% WS=67.94MB Managed=195.94MB Threads=32
[19:13:11.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:13:10.541Z CPU=0.0% WS=67.94MB Managed=196.37MB Threads=32
[19:13:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:13:40.542Z CPU=0.0% WS=67.95MB Managed=196.82MB Threads=33
[19:14:11.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:14:10.540Z CPU=0.0% WS=67.94MB Managed=197.27MB Threads=32
[19:14:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:14:40.541Z CPU=0.0% WS=67.94MB Managed=197.68MB Threads=32
[19:15:11.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:15:10.541Z CPU=0.0% WS=67.97MB Managed=198.11MB Threads=32
[19:15:41.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:15:40.540Z CPU=0.0% WS=67.98MB Managed=198.57MB Threads=33
[19:16:11.540 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:16:10.540Z CPU=0.0% WS=67.97MB Managed=199.00MB Threads=32
[19:16:41.542 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:16:40.542Z CPU=0.0% WS=67.97MB Managed=199.42MB Threads=32
[19:17:11.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:17:10.541Z CPU=0.0% WS=68.20MB Managed=199.87MB Threads=33
[19:17:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:17:40.540Z CPU=0.0% WS=68.20MB Managed=200.31MB Threads=33
[19:18:11.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:18:10.541Z CPU=0.0% WS=68.23MB Managed=193.01MB Threads=33
[19:18:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:18:40.542Z CPU=0.0% WS=68.22MB Managed=193.44MB Threads=32
[19:19:11.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:19:10.540Z CPU=0.0% WS=68.23MB Managed=193.87MB Threads=33
[19:19:41.541 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:19:40.542Z CPU=0.0% WS=68.22MB Managed=194.30MB Threads=32
[19:36:19.760 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:36:18.754Z CPU=0.0% WS=68.44MB Managed=194.75MB Threads=33
[19:36:49.751 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:36:48.751Z CPU=0.0% WS=68.45MB Managed=195.21MB Threads=34
[19:38:26.577 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:38:25.576Z CPU=0.0% WS=34.38MB Managed=195.68MB Threads=33
[19:38:56.578 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:38:55.578Z CPU=0.0% WS=34.95MB Managed=196.13MB Threads=32
[19:39:26.577 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:39:25.578Z CPU=0.0% WS=37.34MB Managed=196.58MB Threads=34
[19:39:56.577 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:39:55.577Z CPU=0.0% WS=37.41MB Managed=197.03MB Threads=34
[19:40:26.577 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:40:25.577Z CPU=0.0% WS=44.78MB Managed=197.49MB Threads=34
[19:40:56.577 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:40:55.576Z CPU=0.0% WS=45.19MB Managed=197.94MB Threads=32
[19:41:26.577 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:41:25.577Z CPU=0.0% WS=45.73MB Managed=198.37MB Threads=33
[19:41:56.577 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:41:55.578Z CPU=0.0% WS=46.22MB Managed=198.83MB Threads=32
[19:42:26.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:42:25.576Z CPU=0.0% WS=46.70MB Managed=199.27MB Threads=33
[19:42:56.577 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:42:55.577Z CPU=0.0% WS=47.23MB Managed=199.72MB Threads=33
[19:43:26.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:43:25.576Z CPU=0.0% WS=48.42MB Managed=200.18MB Threads=32
[19:43:56.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:43:55.576Z CPU=0.0% WS=52.39MB Managed=192.89MB Threads=33
[19:44:26.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:44:25.576Z CPU=0.0% WS=52.41MB Managed=193.37MB Threads=34
[19:44:56.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:44:55.576Z CPU=0.0% WS=52.39MB Managed=193.83MB Threads=33
[19:45:26.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:45:25.576Z CPU=0.0% WS=52.38MB Managed=194.27MB Threads=32
[19:45:56.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:45:55.576Z CPU=0.0% WS=52.38MB Managed=194.69MB Threads=32
[19:46:26.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:46:25.576Z CPU=0.0% WS=52.38MB Managed=195.14MB Threads=32
[19:46:56.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:46:55.576Z CPU=0.0% WS=52.39MB Managed=195.59MB Threads=33
[19:47:26.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:47:25.575Z CPU=0.0% WS=52.41MB Managed=196.05MB Threads=33
[19:47:56.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:47:55.575Z CPU=0.0% WS=52.41MB Managed=196.51MB Threads=33
[19:48:26.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:48:25.575Z CPU=0.0% WS=52.45MB Managed=196.95MB Threads=33
[19:48:56.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:48:55.575Z CPU=0.0% WS=52.44MB Managed=197.38MB Threads=32
[19:49:26.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:49:25.576Z CPU=0.0% WS=52.45MB Managed=197.84MB Threads=33
[19:49:56.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:49:55.574Z CPU=0.0% WS=52.44MB Managed=198.25MB Threads=32
[19:50:26.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:50:25.575Z CPU=0.0% WS=52.44MB Managed=198.68MB Threads=32
[19:50:56.574 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:50:55.575Z CPU=0.0% WS=52.45MB Managed=199.13MB Threads=33
[19:51:26.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:51:25.575Z CPU=0.0% WS=52.44MB Managed=199.57MB Threads=32
[19:51:56.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:51:55.576Z CPU=0.0% WS=52.44MB Managed=200.01MB Threads=32
[19:52:26.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:52:25.574Z CPU=0.0% WS=52.47MB Managed=200.46MB Threads=33
[19:52:56.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:52:55.575Z CPU=0.0% WS=52.89MB Managed=192.63MB Threads=34
[19:53:26.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:53:25.576Z CPU=0.0% WS=52.98MB Managed=193.11MB Threads=33
[19:53:56.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:53:55.576Z CPU=0.0% WS=52.97MB Managed=193.55MB Threads=32
[19:54:26.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:54:25.574Z CPU=0.0% WS=52.97MB Managed=193.97MB Threads=32
[19:54:56.576 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:54:55.574Z CPU=0.0% WS=52.97MB Managed=194.40MB Threads=32
[19:55:26.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:55:25.576Z CPU=0.0% WS=52.98MB Managed=194.84MB Threads=33
[19:55:56.574 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:55:55.574Z CPU=0.0% WS=52.97MB Managed=195.28MB Threads=32
[19:56:26.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:56:25.575Z CPU=0.0% WS=52.98MB Managed=195.71MB Threads=33
[19:56:56.574 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:56:55.574Z CPU=0.0% WS=52.97MB Managed=196.16MB Threads=32
[19:57:26.574 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:57:25.574Z CPU=0.0% WS=52.97MB Managed=196.60MB Threads=32
[19:57:56.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:57:55.573Z CPU=0.0% WS=52.98MB Managed=197.03MB Threads=33
[19:58:26.574 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:58:25.575Z CPU=0.0% WS=52.98MB Managed=197.47MB Threads=33
[19:58:56.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:58:55.574Z CPU=0.0% WS=52.97MB Managed=197.91MB Threads=32
[19:59:26.575 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:59:25.575Z CPU=0.0% WS=52.98MB Managed=198.36MB Threads=33
[19:59:56.574 INF] [T:7] [PerfMonitor] Time:2025-12-29 10:59:55.573Z CPU=0.0% WS=53.00MB Managed=198.81MB Threads=34
[20:00:26.574 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:00:25.574Z CPU=0.0% WS=52.97MB Managed=199.24MB Threads=32
[20:00:56.574 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:00:55.572Z CPU=0.0% WS=52.97MB Managed=199.67MB Threads=32
[20:01:26.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:01:25.573Z CPU=0.0% WS=52.98MB Managed=192.35MB Threads=33
[20:01:56.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:01:55.573Z CPU=0.0% WS=52.88MB Managed=192.83MB Threads=32
[20:02:26.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:02:25.573Z CPU=0.0% WS=52.12MB Managed=193.25MB Threads=32
[20:02:56.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:02:55.573Z CPU=0.0% WS=52.23MB Managed=193.66MB Threads=32
[20:03:26.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:03:25.573Z CPU=0.0% WS=52.27MB Managed=194.14MB Threads=33
[20:03:56.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:03:55.572Z CPU=0.0% WS=52.30MB Managed=194.60MB Threads=33
[20:04:26.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:04:25.573Z CPU=0.0% WS=52.33MB Managed=195.03MB Threads=32
[20:04:56.572 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:04:55.573Z CPU=0.0% WS=52.56MB Managed=195.44MB Threads=32
[20:05:26.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:05:25.572Z CPU=0.0% WS=52.58MB Managed=195.89MB Threads=33
[20:05:56.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:05:55.572Z CPU=0.0% WS=52.59MB Managed=196.32MB Threads=32
[20:06:26.572 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:06:25.573Z CPU=0.0% WS=52.59MB Managed=196.74MB Threads=32
[20:06:56.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:06:55.572Z CPU=0.0% WS=52.61MB Managed=197.19MB Threads=33
[20:07:26.572 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:07:25.572Z CPU=0.0% WS=52.61MB Managed=197.64MB Threads=33
[20:07:56.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:07:55.573Z CPU=0.0% WS=52.59MB Managed=198.06MB Threads=32
[20:08:26.573 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:08:25.573Z CPU=0.0% WS=52.61MB Managed=198.51MB Threads=33
[20:08:56.571 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:08:55.572Z CPU=0.0% WS=52.69MB Managed=198.97MB Threads=33
[20:09:26.572 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:09:25.571Z CPU=0.0% WS=51.64MB Managed=199.40MB Threads=32
[20:09:56.571 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:09:55.572Z CPU=0.0% WS=51.64MB Managed=199.84MB Threads=32
[20:10:26.572 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:10:25.572Z CPU=0.0% WS=51.75MB Managed=192.51MB Threads=32
[20:10:56.572 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:10:55.571Z CPU=0.0% WS=51.75MB Managed=192.93MB Threads=32
[20:11:26.571 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:11:25.571Z CPU=0.0% WS=51.77MB Managed=193.38MB Threads=33
[20:11:56.571 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:11:55.571Z CPU=0.0% WS=51.77MB Managed=193.83MB Threads=33
[20:12:26.571 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:12:25.571Z CPU=0.0% WS=51.75MB Managed=194.26MB Threads=32
[20:12:56.572 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:12:55.572Z CPU=0.0% WS=51.78MB Managed=194.71MB Threads=33
[20:13:26.571 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:13:25.571Z CPU=0.0% WS=51.77MB Managed=195.13MB Threads=32
[20:13:56.571 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:13:55.571Z CPU=0.0% WS=51.77MB Managed=195.56MB Threads=32
[20:14:26.570 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:14:25.571Z CPU=0.0% WS=51.58MB Managed=195.99MB Threads=32
[20:14:56.571 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:14:55.571Z CPU=0.0% WS=45.73MB Managed=196.44MB Threads=33
[20:15:26.570 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:15:25.574Z CPU=0.0% WS=45.72MB Managed=196.89MB Threads=32
[20:15:56.570 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:15:55.571Z CPU=0.0% WS=45.73MB Managed=197.34MB Threads=33
[20:16:26.570 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:16:25.570Z CPU=0.0% WS=45.73MB Managed=197.77MB Threads=32
[20:16:56.570 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:16:55.570Z CPU=0.0% WS=45.75MB Managed=198.22MB Threads=33
[20:17:26.570 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:17:25.571Z CPU=0.0% WS=45.73MB Managed=198.64MB Threads=32
[20:17:56.570 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:17:55.569Z CPU=0.0% WS=46.14MB Managed=199.08MB Threads=33
[20:18:26.570 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:18:25.570Z CPU=0.0% WS=46.12MB Managed=199.52MB Threads=32
[20:18:56.570 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:18:55.570Z CPU=0.0% WS=46.16MB Managed=199.97MB Threads=34
[20:19:26.571 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:19:25.570Z CPU=0.0% WS=46.17MB Managed=192.69MB Threads=33
[20:19:56.570 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:19:55.569Z CPU=0.0% WS=46.17MB Managed=193.16MB Threads=33
[20:20:26.570 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:20:25.570Z CPU=0.0% WS=46.16MB Managed=193.61MB Threads=32
[20:20:56.569 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:20:55.570Z CPU=0.0% WS=46.16MB Managed=194.02MB Threads=32
[20:21:26.569 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:21:25.569Z CPU=0.0% WS=46.19MB Managed=194.48MB Threads=33
[20:21:56.568 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:21:55.570Z CPU=0.0% WS=46.19MB Managed=194.94MB Threads=33
[20:22:26.568 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:22:26.568Z CPU=0.0% WS=46.19MB Managed=195.38MB Threads=33
[20:22:56.569 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:22:55.568Z CPU=0.0% WS=46.19MB Managed=195.82MB Threads=33
[20:23:26.569 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:23:25.569Z CPU=0.0% WS=46.19MB Managed=196.26MB Threads=33
[20:23:56.568 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:23:55.569Z CPU=0.0% WS=46.17MB Managed=196.73MB Threads=32
[20:24:26.569 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:24:25.569Z CPU=0.0% WS=46.20MB Managed=197.16MB Threads=33
[20:24:56.569 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:24:55.568Z CPU=0.0% WS=46.20MB Managed=197.62MB Threads=33
[20:25:26.569 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:25:25.569Z CPU=0.0% WS=46.19MB Managed=198.04MB Threads=32
[20:25:56.569 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:25:55.569Z CPU=0.0% WS=46.19MB Managed=198.47MB Threads=32
[20:26:26.569 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:26:25.568Z CPU=0.0% WS=46.22MB Managed=198.91MB Threads=33
[20:26:56.569 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:26:55.569Z CPU=0.0% WS=46.22MB Managed=199.36MB Threads=33
[20:27:26.569 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:27:25.569Z CPU=0.0% WS=46.22MB Managed=199.81MB Threads=33
[20:27:56.568 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:27:55.568Z CPU=0.0% WS=46.22MB Managed=200.24MB Threads=33
[20:28:26.568 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:28:25.569Z CPU=0.0% WS=46.20MB Managed=192.95MB Threads=32
[20:28:56.651 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:28:55.651Z CPU=0.0% WS=46.20MB Managed=193.38MB Threads=32
[20:29:26.651 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:29:25.651Z CPU=0.0% WS=46.22MB Managed=193.81MB Threads=33
[20:29:56.651 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:29:55.652Z CPU=0.0% WS=46.20MB Managed=194.27MB Threads=32
[20:30:26.652 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:30:25.653Z CPU=0.0% WS=46.20MB Managed=194.69MB Threads=32
[20:30:56.654 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:30:55.654Z CPU=0.0% WS=46.22MB Managed=195.11MB Threads=33
[20:31:26.654 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:31:25.654Z CPU=0.0% WS=46.23MB Managed=195.57MB Threads=33
[20:31:56.655 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:31:55.654Z CPU=0.0% WS=46.22MB Managed=196.01MB Threads=32
[20:32:26.656 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:32:25.655Z CPU=0.0% WS=46.27MB Managed=196.45MB Threads=33
[20:32:56.656 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:32:55.656Z CPU=0.0% WS=46.27MB Managed=196.89MB Threads=33
[20:33:26.657 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:33:25.657Z CPU=0.0% WS=46.27MB Managed=197.34MB Threads=33
[20:33:56.657 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:33:55.658Z CPU=0.0% WS=46.27MB Managed=197.78MB Threads=33
[20:34:26.658 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:34:25.659Z CPU=0.0% WS=46.25MB Managed=198.23MB Threads=32
[20:34:56.659 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:34:55.659Z CPU=0.0% WS=46.42MB Managed=198.69MB Threads=34
[20:35:26.660 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:35:25.660Z CPU=0.0% WS=46.41MB Managed=199.14MB Threads=33
[20:35:56.660 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:35:55.661Z CPU=0.0% WS=46.39MB Managed=199.57MB Threads=32
[20:36:26.661 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:36:25.661Z CPU=0.0% WS=46.41MB Managed=200.02MB Threads=33
[20:36:56.661 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:36:55.662Z CPU=0.0% WS=46.59MB Managed=192.72MB Threads=32
[20:37:26.663 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:37:25.662Z CPU=0.0% WS=46.59MB Managed=193.16MB Threads=32
[20:37:56.664 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:37:55.663Z CPU=0.0% WS=46.62MB Managed=193.62MB Threads=33
[20:38:26.663 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:38:25.663Z CPU=0.0% WS=46.62MB Managed=194.07MB Threads=33
[20:38:56.664 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:38:55.664Z CPU=0.0% WS=46.61MB Managed=194.52MB Threads=32
[20:39:26.666 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:39:25.666Z CPU=0.0% WS=46.61MB Managed=194.94MB Threads=32
[20:39:56.667 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:39:55.667Z CPU=0.0% WS=46.62MB Managed=195.39MB Threads=33
[20:40:26.666 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:40:25.667Z CPU=0.0% WS=46.62MB Managed=195.84MB Threads=33
[20:40:56.668 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:40:55.667Z CPU=0.0% WS=46.62MB Managed=196.28MB Threads=33
[20:41:26.669 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:41:25.667Z CPU=0.0% WS=46.61MB Managed=196.72MB Threads=32
[20:41:56.669 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:41:55.670Z CPU=0.0% WS=46.62MB Managed=197.16MB Threads=33
[20:42:26.670 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:42:25.671Z CPU=0.0% WS=46.64MB Managed=197.61MB Threads=33
[20:42:56.671 INF] [T:7] [PerfMonitor] Time:2025-12-29 11:42:55.671Z CPU=0.0% WS=46.62MB Managed=198.03MB Threads=32
